ts_code,symbol,name,area,industry,fullname,market,exchange,list_status,list_date
300220.SZ,300220,ST金运,湖北,专用机械,武汉金运激光股份有限公司,创业板,SZSE,L,2011-05-25
300221.SZ,300221,银禧科技,广东,塑料,广东银禧科技股份有限公司,创业板,SZSE,L,2011-05-25
300222.SZ,300222,科大智能,上海,电气设备,科大智能科技股份有限公司,创业板,SZSE,L,2011-05-25
300223.SZ,300223,北京君正,北京,半导体,北京君正集成电路股份有限公司,创业板,SZSE,L,2011-05-31
300224.SZ,300224,正海磁材,山东,矿物制品,烟台正海磁性材料股份有限公司,创业板,SZSE,L,2011-05-31
300225.SZ,300225,金力泰,上海,染料涂料,上海金力泰化工股份有限公司,创业板,SZSE,L,2011-05-31
300226.SZ,300226,上海钢联,上海,互联网,上海钢联电子商务股份有限公司,创业板,SZSE,L,2011-06-08
300227.SZ,300227,光韵达,深圳,专用机械,深圳光韵达光电科技股份有限公司,创业板,SZSE,L,2011-06-08
300228.SZ,300228,富瑞特装,江苏,化工机械,张家港富瑞特种装备股份有限公司,创业板,SZSE,L,2011-06-08
300229.SZ,300229,拓尔思,北京,软件服务,拓尔思信息技术股份有限公司,创业板,SZSE,L,2011-06-15
300230.SZ,300230,永利股份,上海,塑料,上海永利带业股份有限公司,创业板,SZSE,L,2011-06-15
300231.SZ,300231,银信科技,北京,软件服务,北京银信长远科技股份有限公司,创业板,SZSE,L,2011-06-15
300232.SZ,300232,洲明科技,深圳,元器件,深圳市洲明科技股份有限公司,创业板,SZSE,L,2011-06-22
300233.SZ,300233,金城医药,山东,化学制药,山东金城医药集团股份有限公司,创业板,SZSE,L,2011-06-22
300234.SZ,300234,开尔新材,浙江,陶瓷,浙江开尔新材料股份有限公司,创业板,SZSE,L,2011-06-22
300235.SZ,300235,方直科技,深圳,软件服务,深圳市方直科技股份有限公司,创业板,SZSE,L,2011-06-29
300236.SZ,300236,上海新阳,上海,半导体,上海新阳半导体材料股份有限公司,创业板,SZSE,L,2011-06-29
300237.SZ,300237,美晨生态,山东,汽车配件,山东美晨生态环境股份有限公司,创业板,SZSE,L,2011-06-29
300238.SZ,300238,冠昊生物,广东,医疗保健,冠昊生物科技股份有限公司,创业板,SZSE,L,2011-07-06
300239.SZ,300239,东宝生物,内蒙,生物制药,包头东宝生物技术股份有限公司,创业板,SZSE,L,2011-07-06
300240.SZ,300240,飞力达,江苏,仓储物流,江苏飞力达国际物流股份有限公司,创业板,SZSE,L,2011-07-06
300241.SZ,300241,瑞丰光电,深圳,半导体,深圳市瑞丰光电子股份有限公司,创业板,SZSE,L,2011-07-12
300242.SZ,300242,佳云科技,广东,互联网,广东佳兆业佳云科技股份有限公司,创业板,SZSE,L,2011-07-12
300243.SZ,300243,瑞丰高材,山东,化工原料,山东瑞丰高分子材料股份有限公司,创业板,SZSE,L,2011-07-12
300244.SZ,300244,迪安诊断,浙江,医疗保健,迪安诊断技术集团股份有限公司,创业板,SZSE,L,2011-07-19
300245.SZ,300245,天玑科技,上海,软件服务,上海天玑科技股份有限公司,创业板,SZSE,L,2011-07-19
300246.SZ,300246,宝莱特,广东,医疗保健,广东宝莱特医用科技股份有限公司,创业板,SZSE,L,2011-07-19
300247.SZ,300247,融捷健康,安徽,医疗保健,融捷健康科技股份有限公司,创业板,SZSE,L,2011-07-29
300248.SZ,300248,新开普,河南,软件服务,新开普电子股份有限公司,创业板,SZSE,L,2011-07-29
300249.SZ,300249,依米康,四川,IT设备,依米康科技集团股份有限公司,创业板,SZSE,L,2011-08-03
300250.SZ,300250,初灵信息,浙江,软件服务,杭州初灵信息技术股份有限公司,创业板,SZSE,L,2011-08-03
300251.SZ,300251,光线传媒,北京,影视音像,北京光线传媒股份有限公司,创业板,SZSE,L,2011-08-03
300252.SZ,300252,金信诺,深圳,通信设备,深圳金信诺高新技术股份有限公司,创业板,SZSE,L,2011-08-18
300253.SZ,300253,卫宁健康,上海,软件服务,卫宁健康科技集团股份有限公司,创业板,SZSE,L,2011-08-18
300254.SZ,300254,仟源医药,山西,化学制药,山西仟源医药集团股份有限公司,创业板,SZSE,L,2011-08-19
300255.SZ,300255,常山药业,河北,生物制药,河北常山生化药业股份有限公司,创业板,SZSE,L,2011-08-19
300256.SZ,300256,星星科技,江西,元器件,江西星星科技股份有限公司,创业板,SZSE,L,2011-08-19
300257.SZ,300257,开山股份,上海,机械基件,开山集团股份有限公司,创业板,SZSE,L,2011-08-19
300258.SZ,300258,精锻科技,江苏,汽车配件,江苏太平洋精锻科技股份有限公司,创业板,SZSE,L,2011-08-26
300259.SZ,300259,新天科技,河南,电器仪表,新天科技股份有限公司,创业板,SZSE,L,2011-08-31
300260.SZ,300260,新莱应材,江苏,机械基件,昆山新莱洁净应用材料股份有限公司,创业板,SZSE,L,2011-09-06
300261.SZ,300261,雅本化学,江苏,农药化肥,雅本化学股份有限公司,创业板,SZSE,L,2011-09-06
300262.SZ,300262,*ST巴安,上海,水务,上海巴安水务股份有限公司,创业板,SZSE,L,2011-09-16
300263.SZ,300263,隆华科技,河南,专用机械,隆华科技集团(洛阳)股份有限公司,创业板,SZSE,L,2011-09-16
300264.SZ,300264,佳创视讯,深圳,软件服务,深圳市佳创视讯技术股份有限公司,创业板,SZSE,L,2011-09-16
300265.SZ,300265,通光线缆,江苏,电气设备,江苏通光电子线缆股份有限公司,创业板,SZSE,L,2011-09-16
300266.SZ,300266,兴源环境,浙江,环境保护,兴源环境科技股份有限公司,创业板,SZSE,L,2011-09-27
300267.SZ,300267,尔康制药,湖南,化学制药,湖南尔康制药股份有限公司,创业板,SZSE,L,2011-09-27
300268.SZ,300268,*ST佳沃,湖南,农业综合,佳沃食品股份有限公司,创业板,SZSE,L,2011-09-27
300269.SZ,300269,联建光电,深圳,元器件,深圳市联建光电股份有限公司,创业板,SZSE,L,2011-10-12
300270.SZ,300270,中威电子,浙江,IT设备,杭州中威电子股份有限公司,创业板,SZSE,L,2011-10-12
300271.SZ,300271,华宇软件,北京,软件服务,北京华宇软件股份有限公司,创业板,SZSE,L,2011-10-26
300272.SZ,300272,开能健康,上海,家用电器,开能健康科技集团股份有限公司,创业板,SZSE,L,2011-11-02
300274.SZ,300274,阳光电源,安徽,电气设备,阳光电源股份有限公司,创业板,SZSE,L,2011-11-02
300275.SZ,300275,梅安森,重庆,工程机械,重庆梅安森科技股份有限公司,创业板,SZSE,L,2011-11-02
300276.SZ,300276,三丰智能,湖北,专用机械,三丰智能装备集团股份有限公司,创业板,SZSE,L,2011-11-15
300277.SZ,300277,海联讯,浙江,软件服务,杭州海联讯科技股份有限公司,创业板,SZSE,L,2011-11-23
300278.SZ,300278,华昌达,湖北,专用机械,华昌达智能装备集团股份有限公司,创业板,SZSE,L,2011-12-16
300279.SZ,300279,和晶科技,江苏,元器件,无锡和晶科技股份有限公司,创业板,SZSE,L,2011-12-29
300280.SZ,300280,紫天科技,福建,广告包装,福建紫天传媒科技股份有限公司,创业板,SZSE,L,2011-12-29
300281.SZ,300281,金明精机,广东,专用机械,广东金明精机股份有限公司,创业板,SZSE,L,2011-12-29
300282.SZ,300282,*ST三盛,北京,文教休闲,三盛智慧教育科技股份有限公司,创业板,SZSE,L,2011-12-29
300283.SZ,300283,温州宏丰,浙江,电气设备,温州宏丰电工合金股份有限公司,创业板,SZSE,L,2012-01-10
300284.SZ,300284,苏交科,江苏,建筑工程,苏交科集团股份有限公司,创业板,SZSE,L,2012-01-10
300285.SZ,300285,国瓷材料,山东,陶瓷,山东国瓷功能材料股份有限公司,创业板,SZSE,L,2012-01-13
300286.SZ,300286,安科瑞,上海,电器仪表,安科瑞电气股份有限公司,创业板,SZSE,L,2012-01-13
300287.SZ,300287,飞利信,北京,软件服务,北京飞利信科技股份有限公司,创业板,SZSE,L,2012-02-01
300288.SZ,300288,朗玛信息,贵州,软件服务,贵阳朗玛信息技术股份有限公司,创业板,SZSE,L,2012-02-16
300289.SZ,300289,利德曼,北京,医疗保健,北京利德曼生化股份有限公司,创业板,SZSE,L,2012-02-16
300290.SZ,300290,荣科科技,辽宁,软件服务,荣科科技股份有限公司,创业板,SZSE,L,2012-02-16
300291.SZ,300291,百纳千成,北京,影视音像,北京百纳千成影视股份有限公司,创业板,SZSE,L,2012-02-09
300292.SZ,300292,吴通控股,江苏,互联网,吴通控股集团股份有限公司,创业板,SZSE,L,2012-02-29
300293.SZ,300293,蓝英装备,辽宁,专用机械,沈阳蓝英工业自动化装备股份有限公司,创业板,SZSE,L,2012-03-08
300294.SZ,300294,博雅生物,江西,生物制药,华润博雅生物制药集团股份有限公司,创业板,SZSE,L,2012-03-08
300295.SZ,300295,三六五网,江苏,互联网,江苏三六五网络股份有限公司,创业板,SZSE,L,2012-03-15
300296.SZ,300296,利亚德,北京,元器件,利亚德光电股份有限公司,创业板,SZSE,L,2012-03-15
300298.SZ,300298,三诺生物,湖南,医疗保健,三诺生物传感股份有限公司,创业板,SZSE,L,2012-03-19
300299.SZ,300299,富春股份,福建,互联网,富春科技股份有限公司,创业板,SZSE,L,2012-03-19
300300.SZ,300300,海峡创新,福建,软件服务,海峡创新互联网股份有限公司,创业板,SZSE,L,2012-03-19
300301.SZ,300301,*ST长方,深圳,半导体,深圳市长方集团股份有限公司,创业板,SZSE,L,2012-03-21
300302.SZ,300302,同有科技,北京,软件服务,北京同有飞骥科技股份有限公司,创业板,SZSE,L,2012-03-21
300303.SZ,300303,聚飞光电,深圳,半导体,深圳市聚飞光电股份有限公司,创业板,SZSE,L,2012-03-19
300304.SZ,300304,云意电气,江苏,汽车配件,江苏云意电气股份有限公司,创业板,SZSE,L,2012-03-21
300305.SZ,300305,裕兴股份,江苏,塑料,江苏裕兴薄膜科技股份有限公司,创业板,SZSE,L,2012-03-29
300306.SZ,300306,远方信息,浙江,电器仪表,杭州远方光电信息股份有限公司,创业板,SZSE,L,2012-03-29
300307.SZ,300307,慈星股份,浙江,纺织机械,宁波慈星股份有限公司,创业板,SZSE,L,2012-03-29
300308.SZ,300308,中际旭创,山东,通信设备,中际旭创股份有限公司,创业板,SZSE,L,2012-04-10
300310.SZ,300310,宜通世纪,广东,通信设备,宜通世纪科技股份有限公司,创业板,SZSE,L,2012-04-25
300311.SZ,300311,任子行,深圳,软件服务,任子行网络技术股份有限公司,创业板,SZSE,L,2012-04-25
300313.SZ,300313,*ST天山,新疆,农业综合,新疆天山畜牧生物工程股份有限公司,创业板,SZSE,L,2012-04-25
300314.SZ,300314,戴维医疗,浙江,医疗保健,宁波戴维医疗器械股份有限公司,创业板,SZSE,L,2012-05-08
300315.SZ,300315,掌趣科技,北京,互联网,北京掌趣科技股份有限公司,创业板,SZSE,L,2012-05-11
300316.SZ,300316,晶盛机电,浙江,专用机械,浙江晶盛机电股份有限公司,创业板,SZSE,L,2012-05-11
300317.SZ,300317,珈伟新能,深圳,电气设备,珈伟新能源股份有限公司,创业板,SZSE,L,2012-05-11
300318.SZ,300318,博晖创新,北京,医疗保健,北京博晖创新生物技术集团股份有限公司,创业板,SZSE,L,2012-05-23
300319.SZ,300319,麦捷科技,深圳,元器件,深圳市麦捷微电子科技股份有限公司,创业板,SZSE,L,2012-05-23
300320.SZ,300320,海达股份,江苏,橡胶,江阴海达橡塑股份有限公司,创业板,SZSE,L,2012-06-01
300321.SZ,300321,同大股份,山东,塑料,山东同大海岛新材料股份有限公司,创业板,SZSE,L,2012-05-23
300322.SZ,300322,硕贝德,广东,元器件,惠州硕贝德无线科技股份有限公司,创业板,SZSE,L,2012-06-08
300323.SZ,300323,华灿光电,湖北,半导体,华灿光电股份有限公司,创业板,SZSE,L,2012-06-01
300324.SZ,300324,旋极信息,北京,软件服务,北京旋极信息技术股份有限公司,创业板,SZSE,L,2012-06-08
300326.SZ,300326,凯利泰,上海,医疗保健,上海凯利泰医疗科技股份有限公司,创业板,SZSE,L,2012-06-13
300327.SZ,300327,中颖电子,上海,半导体,中颖电子股份有限公司,创业板,SZSE,L,2012-06-13
300328.SZ,300328,宜安科技,广东,小金属,东莞宜安科技股份有限公司,创业板,SZSE,L,2012-06-19
300329.SZ,300329,海伦钢琴,浙江,文教休闲,海伦钢琴股份有限公司,创业板,SZSE,L,2012-06-19
300331.SZ,300331,苏大维格,江苏,元器件,苏州苏大维格科技集团股份有限公司,创业板,SZSE,L,2012-06-28
300332.SZ,300332,天壕能源,北京,供气供热,天壕能源股份有限公司,创业板,SZSE,L,2012-06-28
300333.SZ,300333,兆日科技,深圳,IT设备,深圳兆日科技股份有限公司,创业板,SZSE,L,2012-06-28
300334.SZ,300334,津膜科技,天津,水务,天津膜天膜科技股份有限公司,创业板,SZSE,L,2012-07-05
300335.SZ,300335,迪森股份,广东,供气供热,广州迪森热能技术股份有限公司,创业板,SZSE,L,2012-07-10
300337.SZ,300337,银邦股份,江苏,铝,银邦金属复合材料股份有限公司,创业板,SZSE,L,2012-07-18
300338.SZ,300338,*ST开元,湖南,文教休闲,开元教育科技集团股份有限公司,创业板,SZSE,L,2012-07-26
300339.SZ,300339,润和软件,江苏,软件服务,江苏润和软件股份有限公司,创业板,SZSE,L,2012-07-18
300340.SZ,300340,科恒股份,广东,电气设备,江门市科恒实业股份有限公司,创业板,SZSE,L,2012-07-26
300341.SZ,300341,麦克奥迪,福建,电气设备,麦克奥迪(厦门)电气股份有限公司,创业板,SZSE,L,2012-07-26
300342.SZ,300342,天银机电,江苏,家用电器,常熟市天银机电股份有限公司,创业板,SZSE,L,2012-07-26
300343.SZ,300343,联创股份,山东,化工原料,山东联创产业发展集团股份有限公司,创业板,SZSE,L,2012-08-01
300344.SZ,300344,立方数科,安徽,软件服务,立方数科股份有限公司,创业板,SZSE,L,2012-08-01
300345.SZ,300345,华民股份,湖南,机械基件,湖南华民控股集团股份有限公司,创业板,SZSE,L,2012-08-01
300346.SZ,300346,南大光电,江苏,半导体,江苏南大光电材料股份有限公司,创业板,SZSE,L,2012-08-07
300347.SZ,300347,泰格医药,浙江,医疗保健,杭州泰格医药科技股份有限公司,创业板,SZSE,L,2012-08-17
300348.SZ,300348,长亮科技,深圳,软件服务,深圳市长亮科技股份有限公司,创业板,SZSE,L,2012-08-17
300349.SZ,300349,金卡智能,浙江,电器仪表,金卡智能集团股份有限公司,创业板,SZSE,L,2012-08-17
300350.SZ,300350,华鹏飞,深圳,软件服务,华鹏飞股份有限公司,创业板,SZSE,L,2012-08-21
300351.SZ,300351,永贵电器,浙江,运输设备,浙江永贵电器股份有限公司,创业板,SZSE,L,2012-09-20
300352.SZ,300352,北信源,北京,软件服务,北京北信源软件股份有限公司,创业板,SZSE,L,2012-09-12
300353.SZ,300353,东土科技,北京,通信设备,北京东土科技股份有限公司,创业板,SZSE,L,2012-09-27
300354.SZ,300354,东华测试,江苏,电器仪表,江苏东华测试技术股份有限公司,创业板,SZSE,L,2012-09-20
300355.SZ,300355,蒙草生态,内蒙,环境保护,蒙草生态环境(集团)股份有限公司,创业板,SZSE,L,2012-09-27
300357.SZ,300357,我武生物,浙江,生物制药,浙江我武生物科技股份有限公司,创业板,SZSE,L,2014-01-21
300358.SZ,300358,楚天科技,湖南,医疗保健,楚天科技股份有限公司,创业板,SZSE,L,2014-01-21
300359.SZ,300359,全通教育,广东,文教休闲,全通教育集团(广东)股份有限公司,创业板,SZSE,L,2014-01-21
300360.SZ,300360,炬华科技,浙江,电器仪表,杭州炬华科技股份有限公司,创业板,SZSE,L,2014-01-21
300363.SZ,300363,博腾股份,重庆,化学制药,重庆博腾制药科技股份有限公司,创业板,SZSE,L,2014-01-29
300364.SZ,300364,中文在线,北京,出版业,中文在线集团股份有限公司,创业板,SZSE,L,2015-01-21
300365.SZ,300365,恒华科技,北京,软件服务,北京恒华伟业科技股份有限公司,创业板,SZSE,L,2014-01-23
300366.SZ,300366,创意信息,四川,软件服务,创意信息技术股份有限公司,创业板,SZSE,L,2014-01-27
300368.SZ,300368,汇金股份,河北,IT设备,河北汇金集团股份有限公司,创业板,SZSE,L,2014-01-23
300369.SZ,300369,绿盟科技,北京,软件服务,绿盟科技集团股份有限公司,创业板,SZSE,L,2014-01-29
300370.SZ,300370,安控科技,四川,电器仪表,四川安控科技股份有限公司,创业板,SZSE,L,2014-01-23
300371.SZ,300371,汇中股份,河北,电器仪表,汇中仪表股份有限公司,创业板,SZSE,L,2014-01-23
300373.SZ,300373,扬杰科技,江苏,半导体,扬州扬杰电子科技股份有限公司,创业板,SZSE,L,2014-01-23
300374.SZ,300374,中铁装配,北京,其他建材,中铁装配式建筑股份有限公司,创业板,SZSE,L,2015-03-19
300375.SZ,300375,鹏翎股份,天津,汽车配件,天津鹏翎集团股份有限公司,创业板,SZSE,L,2014-01-27
300376.SZ,300376,易事特,广东,电气设备,易事特集团股份有限公司,创业板,SZSE,L,2014-01-27
300377.SZ,300377,赢时胜,深圳,软件服务,深圳市赢时胜信息技术股份有限公司,创业板,SZSE,L,2014-01-27
